"long","lat","bio1","bio12"
-66.2708333329845,-22.8541666669505,5.87633323669434,166
-73.3541666663745,-13.8541666668785,7.25250005722046,915
-66.6874999996545,-23.3541666669545,7.71950006484985,110
-68.7291666663375,-24.6041666669645,7.78483295440674,24
-67.3124999996595,-21.3541666669385,8.41383361816406,91
-68.8958333330055,-26.9791666669835,2.96133303642273,81
-77.6458333330755,-9.2708333335085,14.9870004653931,524
-71.6458333330275,-14.0208333335465,4.85099983215332,926
-77.6874999997425,-8.5625000001695,7.58833312988281,785
-69.4791666663435,-28.3125000003275,0.670166611671448,119
-68.6874999996705,-23.7708333336245,9.82983303070068,24
-66.7291666663215,-25.5208333336385,3.61849999427795,129
-77.6041666664085,-8.5208333335025,9.93099975585938,648
-67.6041666663285,-20.3958333335975,7.56133317947388,156
-70.8541666663545,-15.8125000002275,4.35016679763794,651
-66.0624999996495,-24.2291666669615,8.0290002822876,153
-77.1458333330715,-10.6875000001865,2.80366706848145,672
-67.2708333329925,-18.7291666669175,8.94900035858154,295
-66.6458333329875,-23.4375000002885,7.58983278274536,115
-76.9791666664035,-9.1458333335075,16.2609996795654,769
-67.7708333329965,-22.3125000002795,3.57966709136963,73
-69.8124999996795,-28.6041666669965,1.85383296012878,113
-72.3541666663665,-15.3125000002235,7.7960000038147,427
-76.3958333330655,-11.1041666668565,3.45783305168152,966
-69.4791666663435,-18.5208333335825,7.54733276367188,183
-73.3124999997075,-15.5625000002255,6.82833290100098,415
-69.2708333330085,-28.2291666669935,2.69233298301697,98
-67.5208333329945,-25.7708333336405,4.37349987030029,85
-68.5624999996695,-26.1875000003105,3.85366702079773,65
-76.6874999997345,-10.5208333335185,3.86616706848145,875
-68.9791666663395,-18.3125000002475,3.625,347
-68.8124999996715,-25.8958333336415,4.694167137146,45
-74.2708333330485,-15.3541666668905,13.6654996871948,144
-68.3958333330015,-17.3541666669065,8.78116703033447,435
-67.1874999996585,-26.6041666669805,5.66816711425781,111
-70.8124999996875,-15.0625000002215,4.37333297729492,896
-68.2708333330005,-17.4375000002405,8.92450046539307,407
-68.4791666663355,-19.5625000002575,6.12266683578491,141
-75.8124999997275,-10.8541666668545,6.9225001335144,1227
-71.8124999996955,-14.9375000002205,3.45683288574219,815
-68.3541666663345,-21.8541666669425,1.93333303928375,75
-65.3541666663105,-22.6458333336155,6.72616720199585,272
-71.8124999996955,-13.6458333335435,7.60150003433228,859
-67.6041666663285,-19.4375000002565,8.51966667175293,170
-68.1458333329995,-19.0625000002535,7.88466691970825,207
-76.0208333330625,-12.1875000001985,3.84549999237061,745
-68.2708333330005,-28.6458333336635,14.121000289917,114
-70.8958333330215,-15.3125000002235,2.41050004959106,863
-69.1458333330075,-25.5208333336385,7.43333292007446,23
-76.2708333330645,-12.0208333335305,3.8364999294281,712
-67.7291666663295,-19.8541666669265,7.17816686630249,131
-72.8958333330375,-15.6875000002265,6.60799980163574,349
-69.4374999996765,-28.5625000003295,2.08699989318848,105
-66.9374999996565,-22.7291666669495,3.77566695213318,116
-67.1874999996585,-23.5208333336225,5.31033277511597,84
-66.8124999996555,-22.3958333336135,4.69833278656006,128
-73.2708333330405,-15.0208333335545,3.76783299446106,710
-68.1458333329995,-27.8125000003235,9.21749973297119,106
-77.1874999997385,-10.3541666668505,11.8673295974731,497
-69.0624999996735,-25.9375000003085,5.46633291244507,36
-67.1041666663245,-24.9791666669675,7.48616600036621,80
-73.2708333330405,-13.7708333335445,6.48199987411499,944
-75.4374999997245,-12.6875000002025,4.03783321380615,703
-72.8124999997035,-15.7291666668935,6.77483320236206,322
-69.1041666663405,-27.7708333336565,-1.84966695308685,127
-69.8541666663465,-16.1458333335635,9.01449966430664,806
-66.3124999996515,-22.9375000002845,6.39300012588501,157
-68.0624999996655,-22.7708333336165,9.93599987030029,44
